Rec_Id,speaker,timestamp,utterance,annotation,source,utterance_length,Game_ID,voted_for,end_role,votes_target,winner
20,pete,02:04,"Yeah, I might forget who I was all the time.",No Strategy,Youtube,10,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
22,pete,02:09,I forgot.,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
35,pete,02:30,"So this is the tanner, this is a werewolf, and this is a werewolf? And we should circle?",No Strategy,Youtube,18,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
37,pete,02:36,But this was the tanner because I was the robber and I looked at the guy in the middle.,Identity Declaration,Youtube,19,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
37,pete,02:36,But this was the tanner because I was the robber and I looked at the guy in the middle.,Evidence,Youtube,19,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
39,pete,02:43,"Oh, that's right.",No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
42,pete,02:46,"No, I didn't do that.",Defense,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
46,pete,02:55,Oohh. So that's the card that I didn't look at.,Evidence,Youtube,10,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
50,pete,03:08,Drunks.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
56,pete,03:17,Yeah.,Evidence,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
65,pete,03:34,Who saw two werewolves?,Interrogation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
68,pete,03:37,"Oh, you are so much lying. You don't-",Accusation,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
70,pete,03:39,You don't get lucky and see two werewolves.,No Strategy,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
72,pete,03:43,"Well, that's Dustin. That's Dylan, excuse me. I'm sorry, didn't mean to call you-",No Strategy,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
76,pete,03:53,Ben Franklin.,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
78,pete,03:58,Why would I rob anybody?,Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
80,pete,04:00,I get a chance of being a werewolf.,No Strategy,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
95,pete,04:28,Why would I rob somebody?,Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
98,pete,04:30,"You're such a wolf. I can tell, you're-",Accusation,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
100,pete,04:33,I'm going to get you.,No Strategy,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
109,pete,04:51,It's the werewolf.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
116,pete,05:00,"I'm the tanner. You don't want to vote for me, do you?",Identity Declaration,Youtube,12,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
116,pete,05:00,"I'm the tanner. You don't want to vote for me, do you?",Defense,Youtube,12,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
121,pete,05:10,She is so much a werewolf.,Accusation,Youtube,6,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
128,pete,05:26,Let's find out.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
131,pete,05:31,"Why would I swap cards with a werewolf of all things, like you are.",Accusation,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
131,pete,05:31,"Why would I swap cards with a werewolf of all things, like you are.",Interrogation,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
133,pete,05:36,Yes you are.,Accusation,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
139,pete,05:37,You are to.,Accusation,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
147,pete,05:53,She's a werewolf.,Accusation,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
158,pete,06:14,"Don't vote for the tanner, whatever you do.",No Strategy,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
163,pete,06:20,You were the werewolf.,Accusation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
168,pete,06:22,You're a werewolf.,Accusation,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Robber,katie,Werewolves
7,katie,01:33,"Brett, what did you do?",Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
11,katie,01:44,I'm sorry you saw one card?,Interrogation,Youtube,6,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
13,katie,01:46,"Okay. Werewolf. He never does that. And also, I'm the seer, so nice try. Wow.",Identity Declaration,Youtube,15,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
13,katie,01:46,"Okay. Werewolf. He never does that. And also, I'm the seer, so nice try. Wow.",Accusation,Youtube,15,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
15,katie,01:54,"I looked at two in the center, because that's what you do as the seer.",Evidence,Youtube,15,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
18,katie,02:01,"Fine, go ahead.",Interrogation,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
21,katie,02:09,Haha. Were you the robber?,Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
24,katie,02:11,Wow.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
26,katie,02:14,Sounds like it's really checking out for you. Were you the robber?,Interrogation,Youtube,12,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
29,katie,02:20,Cool.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
31,katie,02:23,"I looked in the middle and I saw a werewolf here, and a werewolf here.",Evidence,Youtube,15,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
33,katie,02:27,Which was kind of good for us.,No Strategy,Youtube,7,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
36,katie,02:35,"Or someone else is the tanner. I don't know what this is, but these were all werewolves.",Evidence,Youtube,17,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
38,katie,02:42,"But you can't do that, Dad.",No Strategy,Youtube,6,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
41,katie,02:46,Did you do that.,Interrogation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
45,katie,02:55,Oohh.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
47,katie,03:01,"The drunk should always go first, because that happened last round, too.",No Strategy,Youtube,12,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
51,katie,03:08,"We should vote for Brett, he wasn't even the robber.",Accusation,Youtube,10,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
51,katie,03:08,"We should vote for Brett, he wasn't even the robber.",Call for Action,Youtube,10,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
55,katie,03:15,Were you the robber?,Interrogation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
57,katie,03:17,Okay. So Brett got lucky.,No Strategy,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
61,katie,03:27,But why would you believe him as a seer?,Interrogation,Youtube,9,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
64,katie,03:31,Okay. Or he could be playing us.,Accusation,Youtube,7,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
67,katie,03:37,Me. I saw a werewolf here and here.,Defense,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
67,katie,03:37,Me. I saw a werewolf here and here.,Evidence,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
69,katie,03:39,Were you a werewolf?,Interrogation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
71,katie,03:41,Dustin did last round.,No Strategy,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
74,katie,03:49,"That never gets old, Dad. Never gets old.",No Strategy,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
82,katie,04:06,He's like going to play it safe and just keep his robber card.,No Strategy,Youtube,13,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
84,katie,04:10,Dustin's very frustrated.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
87,katie,04:15,Blood brothers. Blood brothers.,No Strategy,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
89,katie,04:16,That's not electric.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
91,katie,04:17,It's electric.,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
93,katie,04:24,"Did you rob me, robber?",Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
96,katie,04:30,I don't know.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
101,katie,04:34,Oh.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
103,katie,04:37,We pause.,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
105,katie,04:37,"All right, Brody.",No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
108,katie,04:44,"Oh, hi.",No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
110,katie,04:52,I'm a bumblebee.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
112,katie,04:54,So-,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
115,katie,04:59,Nothing. Don't worry about it.,No Strategy,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
117,katie,05:01,The monster mash.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
120,katie,05:08,I was the seer.,Identity Declaration,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
122,katie,05:11,No.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
124,katie,05:13,"Okay, cool. I don't believe that he robbed anybody, because he wasn't the robber.",Accusation,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
126,katie,05:21,"No, he might have been the robber, but I don't believe that he was the robber.",Accusation,Youtube,16,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
130,katie,05:29,Did you swap cards with anyone?,Interrogation,Youtube,6,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
132,katie,05:35,I'm not a werewolf.,Defense,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
134,katie,05:36,No I'm not.,Defense,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
138,katie,05:37,No I-,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
160,katie,06:18,Did you just say don't vote for the tanner?,Interrogation,Youtube,9,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
162,katie,06:20,So you were the tanner?,Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
169,katie,06:24,Is he the tanner?,Interrogation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
175,katie,06:34,Alright I was the tanner.,Identity Declaration,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
180,katie,06:42,He's going to vote to the left.,Accusation,Youtube,7,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
182,katie,06:48,Vote to the left. I don't... Vote to the right. Vote to the right.,Call for Action,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,pete,Tanner,katie,Werewolves
10,dustin,01:43,That you looked at a person's?,Interrogation,Youtube,6,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
14,dustin,01:52,Then what'd you look at?,Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
28,dustin,02:17,"He's not going to reveal it until the last second, if he does.",No Strategy,Youtube,13,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
44,dustin,02:53,I was drunk and I drunk myself into this card.,Identity Declaration,Youtube,10,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
44,dustin,02:53,I was drunk and I drunk myself into this card.,Evidence,Youtube,10,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
48,dustin,03:03,Yeah.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
52,dustin,03:10,"No, I was the robber.",Defense,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
54,dustin,03:11,I was drunk. I don't know what that card was. But you didn't see it.,Identity Declaration,Youtube,15,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
59,dustin,03:24,"Wait. Then if you were the seer, then you're lying about being the seer.",Accusation,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
63,dustin,03:29,Because he just said that he's the robber.,Defense,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
81,dustin,04:03,What? What does that mean?,Interrogation,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
86,dustin,04:14,We're getting electrocuted.,No Strategy,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
90,dustin,04:17,"Yeah, you get electrocuted.",No Strategy,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
99,dustin,04:32,I don't know. What if she was the tanner?,Interrogation,Youtube,9,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
107,dustin,04:43,They can watch us play.,No Strategy,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
114,dustin,04:57,Whoa. What was that?,Interrogation,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
118,dustin,05:01,"Okay, now-",No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
127,dustin,05:24,"Well, now he's not the robber.",Evidence,Youtube,6,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
129,dustin,05:28,One. Two.,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
140,dustin,05:39,"See that's the thing, is when he robs, he knows what the card is.",No Strategy,Youtube,14,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
142,dustin,05:44,"Yeah, because he knows it's probably a tanner.",Accusation,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
144,dustin,05:48,That's true. I don't know-,No Strategy,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
146,dustin,05:51,"The way she was lying like a monster, it had to be tanner.",Accusation,Youtube,13,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
149,dustin,05:56,A vote for me is a vote indeed.,No Strategy,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
151,dustin,06:01,I might have.,Defense,Youtube,3,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
154,dustin,06:06,I vote for Katie.,Call for Action,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
156,dustin,06:12,Okay. Then...,No Strategy,Youtube,2,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
164,dustin,06:22,That's a good tanner play.,No Strategy,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
167,dustin,06:22,Though.,No Strategy,Youtube,1,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
173,dustin,06:31,Your stats are dropping.,No Strategy,Youtube,4,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
177,dustin,06:37,"Vote to the right, then.",Call for Action,Youtube,5,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
179,dustin,06:41,Vote to the right. Vote to the right.,Call for Action,Youtube,8,game1 - One Night Ultimate Werewolf 493 Even More Classic Werewolf,katie,Werewolf,katie,Werewolves
2,paul,00:03,Whoa.,No Strategy,Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
4,paul,00:06,That was fast.,No Strategy,Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
6,paul,00:12,It's just me. I'll look attttt...,No Strategy,Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
9,paul,00:17,Oh I didn't see you Mike.,No Strategy,Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
11,paul,00:26,Mike stick out your thumb.,No Strategy,Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
13,paul,00:26,Yeah,No Strategy,Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
23,paul,01:59,We might actually have four.,Accusation,Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
26,paul,02:10,"So Alysha, just to make sure that you know what you're claiming.",Interrogation,Youtube,12,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
28,paul,02:14,"Since nothing has turned over, that means that you saw a bad card.",Accusation,Youtube,13,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
28,paul,02:14,"Since nothing has turned over, that means that you saw a bad card.",Interrogation,Youtube,13,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
30,paul,02:18,And turned it back over.,Interrogation,Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
32,paul,02:19,Okay.,No Strategy,Youtube,1,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
38,paul,02:25,Was it me or Mike that you revealed?,Interrogation,Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
57,paul,02:59,Did you look at two in the center?,Interrogation,Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
61,paul,03:03,I'm going to go on a limb. I'm young. I'm going to take a big chance here. I was the drunk.,Identity Declaration,Youtube,21,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
61,paul,03:03,I'm going to go on a limb. I'm young. I'm going to take a big chance here. I was the drunk.,Accusation,Youtube,21,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
63,paul,03:09,And I switched with the center one.,Accusation,Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
63,paul,03:09,And I switched with the center one.,Defense,Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
65,paul,03:14,What does that mean?,Interrogation,Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
67,paul,03:16,Which one am I?,Interrogation,Youtube,4,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
70,paul,03:27,"Okay, wait a minute. So basically-",Interrogation,Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
72,paul,03:27,I'm one of these two?,Accusation,Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
72,paul,03:27,I'm one of these two?,Interrogation,Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
74,paul,03:28,Or you want something that's claimed.,Accusation,Youtube,6,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
81,paul,03:46,Who did you switch Mitchell?,Interrogation,Youtube,5,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
87,paul,03:52,"Okay, Mike's definitely werewolf or tanner. No, he was werewolf. That's what Alysha said.",Accusation,Youtube,14,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
87,paul,03:52,"Okay, Mike's definitely werewolf or tanner. No, he was werewolf. That's what Alysha said.",Defense,Youtube,14,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
87,paul,03:52,"Okay, Mike's definitely werewolf or tanner. No, he was werewolf. That's what Alysha said.",Evidence,Youtube,14,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
96,paul,04:27,"That would be, but that's also not true.",Defense,Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
96,paul,04:27,"That would be, but that's also not true.",Evidence,Youtube,8,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
100,paul,04:31,What do you mean it's not illegal?,Interrogation,Youtube,7,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
105,paul,04:37,Yeah. Like obviously one of us would be lying. Like I got that.,Accusation,Youtube,13,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
105,paul,04:37,Yeah. Like obviously one of us would be lying. Like I got that.,Defense,Youtube,13,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
115,paul,05:03,I appreciate that that we found that out after Justin gave information that helped me.,Evidence,Youtube,15,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
135,paul,05:44,I'm so confused.,Defense,Youtube,3,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
144,paul,06:00,"Okay, you're not a were, I don't know if you will help me, but you saw seer here?",Accusation,Youtube,18,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
144,paul,06:00,"Okay, you're not a were, I don't know if you will help me, but you saw seer here?",Interrogation,Youtube,18,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
150,paul,06:10,"He did, though. He did say it was here, right?",Interrogation,Youtube,10,game2 - ONE NIGHT ULTIMATE WEREWOLF 28  February 17th 2018,mike,Tanner,mike,Werewolves
